# Generic MM-derived Ramachandran table for oligo-urea L-alanine, at pre-proline
# positions.  Data created by Tim Craven (twcraven@uw.edu) on 19 Sept 2017.  Added
# to Rosetta by Vikram K. Mulligan (vmullig@uw.edu) on 26 Sept 2017.
@N_MAINCHAIN_TORSIONS 3
@N_MAINCHAIN_TORSIONS_TOTAL 4
@MAINCHAIN_TORSIONS_PROVIDED 1 2 3
@DIMENSIONS 36 36 36
@OFFSETS 5 5 5
#Resname	phi	theta	psi	probability	-log(prob)
GENERIC_OLIGOUREA_ALA	80 	0 	160 	8.57593957702e-06 	11.6665499993
GENERIC_OLIGOUREA_ALA	80 	0 	170 	1.09619495553e-05 	11.4210804131
GENERIC_OLIGOUREA_ALA	80 	0 	180 	1.19898429278e-05 	11.3314506893
GENERIC_OLIGOUREA_ALA	80 	10 	-180 	1.26345653902e-05 	11.279074215
GENERIC_OLIGOUREA_ALA	80 	10 	-170 	1.1947966568e-05 	11.3349494557
GENERIC_OLIGOUREA_ALA	80 	10 	-160 	9.72543770262e-06 	11.5407656615
GENERIC_OLIGOUREA_ALA	80 	10 	-150 	6.856680181e-06 	11.890287172
GENERIC_OLIGOUREA_ALA	80 	10 	-140 	4.48700182754e-06 	12.3143258237
GENERIC_OLIGOUREA_ALA	80 	10 	-130 	3.24496973574e-06 	12.6384045343
GENERIC_OLIGOUREA_ALA	80 	10 	-120 	3.1703136216e-06 	12.6616800407
GENERIC_OLIGOUREA_ALA	80 	10 	-110 	4.21116222494e-06 	12.3777718854
GENERIC_OLIGOUREA_ALA	80 	10 	-100 	5.24644135602e-06 	12.1579605481
GENERIC_OLIGOUREA_ALA	80 	10 	-90 	1.59988145632e-06 	13.3455810213
GENERIC_OLIGOUREA_ALA	80 	10 	-80 	1.18709226877e-10 	22.8543440846
GENERIC_OLIGOUREA_ALA	80 	10 	-70 	1.99548695631e-27 	61.4789094019
GENERIC_OLIGOUREA_ALA	80 	10 	-60 	2.68378947337e-51 	116.444609964
GENERIC_OLIGOUREA_ALA	80 	10 	-50 	3.50486041442e-75 	171.43973128
GENERIC_OLIGOUREA_ALA	80 	10 	-40 	1.87143280924e-104 	238.842145326
GENERIC_OLIGOUREA_ALA	80 	10 	-30 	2.85307066401e-128 	293.682496063
GENERIC_OLIGOUREA_ALA	80 	10 	-20 	5.57646272331e-135 	309.130432899
GENERIC_OLIGOUREA_ALA	80 	10 	-10 	1.39768543495e-124 	285.185733924
GENERIC_OLIGOUREA_ALA	80 	10 	0 	2.53185793284e-104 	238.539896277
GENERIC_OLIGOUREA_ALA	80 	10 	10 	3.82471333525e-80 	182.86532392
GENERIC_OLIGOUREA_ALA	80 	10 	20 	1.07100249434e-53 	121.968414808
GENERIC_OLIGOUREA_ALA	80 	10 	30 	5.23776341599e-34 	76.6319985836
GENERIC_OLIGOUREA_ALA	80 	10 	40 	1.52839143596e-15 	34.1145605616
GENERIC_OLIGOUREA_ALA	80 	10 	50 	5.65501423321e-08 	16.6881381175
GENERIC_OLIGOUREA_ALA	80 	10 	60 	3.10538795418e-06 	12.6823719054
GENERIC_OLIGOUREA_ALA	80 	10 	70 	9.09085171993e-06 	11.6082419556
GENERIC_OLIGOUREA_ALA	80 	10 	80 	1.07419297111e-05 	11.4413558099
GENERIC_OLIGOUREA_ALA	80 	10 	90 	8.48921750388e-06 	11.6767137287
GENERIC_OLIGOUREA_ALA	80 	10 	100 	5.38501396556e-06 	12.1318906539
GENERIC_OLIGOUREA_ALA	80 	10 	110 	3.28408940757e-06 	12.6264211415
GENERIC_OLIGOUREA_ALA	80 	10 	120 	2.43109502396e-06 	12.927168775
GENERIC_OLIGOUREA_ALA	80 	10 	130 	2.58240410157e-06 	12.8667897706
GENERIC_OLIGOUREA_ALA	80 	10 	140 	3.75001130041e-06 	12.4937517045
GENERIC_OLIGOUREA_ALA	80 	10 	150 	6.04187354052e-06 	12.0167964053
GENERIC_OLIGOUREA_ALA	80 	10 	160 	9.0021462164e-06 	11.6180475406
GENERIC_OLIGOUREA_ALA	80 	10 	170 	1.15271748127e-05 	11.370803283
GENERIC_OLIGOUREA_ALA	80 	10 	180 	1.26345653811e-05 	11.2790742157
GENERIC_OLIGOUREA_ALA	80 	20 	-180 	1.30191018768e-05 	11.2490929038
GENERIC_OLIGOUREA_ALA	80 	20 	-170 	1.23300176807e-05 	11.3034738068
GENERIC_OLIGOUREA_ALA	80 	20 	-160 	1.00510316889e-05 	11.5078352731
GENERIC_OLIGOUREA_ALA	80 	20 	-150 	7.09732749796e-06 	11.8557922535
GENERIC_OLIGOUREA_ALA	80 	20 	-140 	4.65400697186e-06 	12.277781995
GENERIC_OLIGOUREA_ALA	80 	20 	-130 	3.37691009871e-06 	12.5985494386
GENERIC_OLIGOUREA_ALA	80 	20 	-120 	3.31544534495e-06 	12.616918601
GENERIC_OLIGOUREA_ALA	80 	20 	-110 	4.42001962483e-06 	12.3293664219
GENERIC_OLIGOUREA_ALA	80 	20 	-100 	5.57054711052e-06 	12.0980172843
GENERIC_OLIGOUREA_ALA	80 	20 	-90 	1.99964381294e-06 	13.1225414868
GENERIC_OLIGOUREA_ALA	80 	20 	-80 	1.63488521869e-09 	20.2316932377
GENERIC_OLIGOUREA_ALA	80 	20 	-70 	3.60084808995e-24 	53.9808728336
GENERIC_OLIGOUREA_ALA	80 	20 	-60 	1.99210371538e-45 	102.927137961
GENERIC_OLIGOUREA_ALA	80 	20 	-50 	1.87356350928e-70 	160.553114272
GENERIC_OLIGOUREA_ALA	80 	20 	-40 	4.88958644556e-94 	214.855891013
GENERIC_OLIGOUREA_ALA	80 	20 	-30 	1.78209653711e-106 	243.496229356
GENERIC_OLIGOUREA_ALA	80 	20 	-20 	2.47316777258e-107 	245.471105122
GENERIC_OLIGOUREA_ALA	80 	20 	-10 	2.93230764466e-95 	217.669794129
GENERIC_OLIGOUREA_ALA	80 	20 	0 	9.62558952852e-81 	184.244967405
GENERIC_OLIGOUREA_ALA	80 	20 	10 	1.44401094921e-59 	135.485095864
GENERIC_OLIGOUREA_ALA	80 	20 	20 	4.66527184117e-40 	90.5632576147
GENERIC_OLIGOUREA_ALA	80 	20 	30 	3.71879121258e-22 	49.3434733732
GENERIC_OLIGOUREA_ALA	80 	20 	40 	9.89988660023e-10 	20.7333276274
GENERIC_OLIGOUREA_ALA	80 	20 	50 	9.07858161023e-07 	13.9121776809
GENERIC_OLIGOUREA_ALA	80 	20 	60 	6.4026145208e-06 	11.9588041321
GENERIC_OLIGOUREA_ALA	80 	20 	70 	1.13688593839e-05 	11.3846325733
GENERIC_OLIGOUREA_ALA	80 	20 	80 	1.16350539457e-05 	11.3614881247
GENERIC_OLIGOUREA_ALA	80 	20 	90 	8.77427670956e-06 	11.6436862183
GENERIC_OLIGOUREA_ALA	80 	20 	100 	5.49718230821e-06 	12.1112749046
GENERIC_OLIGOUREA_ALA	80 	20 	110 	3.34879010886e-06 	12.6069114389
GENERIC_OLIGOUREA_ALA	80 	20 	120 	2.48347323453e-06 	12.9058524798
GENERIC_OLIGOUREA_ALA	80 	20 	130 	2.64193739067e-06 	12.8439980498
GENERIC_OLIGOUREA_ALA	80 	20 	140 	3.84143667753e-06 	12.4696641266
GENERIC_OLIGOUREA_ALA	80 	20 	150 	6.19770071005e-06 	11.9913321879
GENERIC_OLIGOUREA_ALA	80 	20 	160 	9.24765659248e-06 	11.5911403799
GENERIC_OLIGOUREA_ALA	80 	20 	170 	1.18596193617e-05 	11.3423712592
GENERIC_OLIGOUREA_ALA	80 	20 	180 	1.30191018666e-05 	11.2490929046
GENERIC_OLIGOUREA_ALA	80 	30 	-180 	1.30776049006e-05 	11.2446093403
GENERIC_OLIGOUREA_ALA	80 	30 	-170 	1.23905560364e-05 	11.2985759855
GENERIC_OLIGOUREA_ALA	80 	30 	-160 	1.01021263416e-05 	11.5027646274
GENERIC_OLIGOUREA_ALA	80 	30 	-150 	7.13363905724e-06 	11.850689067
GENERIC_OLIGOUREA_ALA	80 	30 	-140 	4.67835270041e-06 	12.2725644971
GENERIC_OLIGOUREA_ALA	80 	30 	-130 	3.39661687575e-06 	12.5927306583
GENERIC_OLIGOUREA_ALA	80 	30 	-120 	3.34218721725e-06 	12.6088851098
GENERIC_OLIGOUREA_ALA	80 	30 	-110 	4.49614698382e-06 	12.3122897538
GENERIC_OLIGOUREA_ALA	80 	30 	-100 	5.94908227872e-06 	12.0322735892
GENERIC_OLIGOUREA_ALA	80 	30 	-90 	3.01386298301e-06 	12.712287919
GENERIC_OLIGOUREA_ALA	80 	30 	-80 	2.35301376391e-08 	17.5649837847
GENERIC_OLIGOUREA_ALA	80 	30 	-70 	5.34443882352e-18 	39.7704751258
GENERIC_OLIGOUREA_ALA	80 	30 	-60 	1.06582523977e-34 	78.2241437897
GENERIC_OLIGOUREA_ALA	80 	30 	-50 	5.43449768479e-58 	131.8571683
GENERIC_OLIGOUREA_ALA	80 	30 	-40 	2.57500540064e-76 	174.050615436
GENERIC_OLIGOUREA_ALA	80 	30 	-30 	1.89920316515e-84 	192.7757134
GENERIC_OLIGOUREA_ALA	80 	30 	-20 	1.33829963661e-81 	186.217992652
GENERIC_OLIGOUREA_ALA	80 	30 	-10 	1.14382275642e-73 	167.954335841
GENERIC_OLIGOUREA_ALA	80 	30 	0 	1.34816042991e-60 	137.856364561
GENERIC_OLIGOUREA_ALA	80 	30 	10 	6.1899290788e-44 	99.4908204625
GENERIC_OLIGOUREA_ALA	80 	30 	20 	1.33256435986e-27 	61.8826923349
GENERIC_OLIGOUREA_ALA	80 	30 	30 	2.10989791176e-12 	26.8843815527
GENERIC_OLIGOUREA_ALA	80 	30 	40 	1.00985242503e-07 	16.1082914446
GENERIC_OLIGOUREA_ALA	80 	30 	50 	2.57985149316e-06 	12.8677787215
GENERIC_OLIGOUREA_ALA	80 	30 	60 	8.43168346216e-06 	11.6835141069
GENERIC_OLIGOUREA_ALA	80 	30 	70 	1.22879465881e-05 	11.3068917282
GENERIC_OLIGOUREA_ALA	80 	30 	80 	1.18447111581e-05 	11.3436291058
GENERIC_OLIGOUREA_ALA	80 	30 	90 	8.77219910916e-06 	11.6439230294
GENERIC_OLIGOUREA_ALA	80 	30 	100 	5.48070833637e-06 	12.1142762069
GENERIC_OLIGOUREA_ALA	80 	30 	110 	3.34204614046e-06 	12.6089273216
GENERIC_OLIGOUREA_ALA	80 	30 	120 	2.48107953105e-06 	12.9068167977
GENERIC_OLIGOUREA_ALA	80 	30 	130 	2.64187138304e-06 	12.8440230347
GENERIC_OLIGOUREA_ALA	80 	30 	140 	3.84548690258e-06 	12.4686103304
GENERIC_OLIGOUREA_ALA	80 	30 	150 	6.21062849923e-06 	11.9892484595
GENERIC_OLIGOUREA_ALA	80 	30 	160 	9.27579935097e-06 	11.5881017698
GENERIC_OLIGOUREA_ALA	80 	30 	170 	1.19055087809e-05 	11.3385093422
GENERIC_OLIGOUREA_ALA	80 	30 	180 	1.30776048901e-05 	11.2446093411
GENERIC_OLIGOUREA_ALA	80 	40 	-180 	1.28483961632e-05 	11.2622915666
GENERIC_OLIGOUREA_ALA	80 	40 	-170 	1.21685349295e-05 	11.316657042
GENERIC_OLIGOUREA_ALA	80 	40 	-160 	9.91324688343e-06 	11.5216386262
GENERIC_OLIGOUREA_ALA	80 	40 	-150 	6.99069563041e-06 	11.8709304887
GENERIC_OLIGOUREA_ALA	80 	40 	-140 	4.57601761431e-06 	12.2946814546
GENERIC_OLIGOUREA_ALA	80 	40 	-130 	3.31573431535e-06 	12.6168314459
GENERIC_OLIGOUREA_ALA	80 	40 	-120 	3.25811958674e-06 	12.6343603429
GENERIC_OLIGOUREA_ALA	80 	40 	-110 	4.42314154571e-06 	12.3286603574
GENERIC_OLIGOUREA_ALA	80 	40 	-100 	6.19880036069e-06 	11.9911547748
GENERIC_OLIGOUREA_ALA	80 	40 	-90 	4.2832814489e-06 	12.3607911485
GENERIC_OLIGOUREA_ALA	80 	40 	-80 	1.65109391793e-07 	15.6166576022
GENERIC_OLIGOUREA_ALA	80 	40 	-70 	1.38462700807e-13 	29.6081754138
GENERIC_OLIGOUREA_ALA	80 	40 	-60 	9.90187875534e-29 	64.4822431844
GENERIC_OLIGOUREA_ALA	80 	40 	-50 	1.22283462538e-48 	110.322912837
GENERIC_OLIGOUREA_ALA	80 	40 	-40 	4.05729326309e-61 	139.057174605
GENERIC_OLIGOUREA_ALA	80 	40 	-30 	1.02666488258e-64 	147.339130381
GENERIC_OLIGOUREA_ALA	80 	40 	-20 	3.60868796908e-61 	139.17434641
GENERIC_OLIGOUREA_ALA	80 	40 	-10 	4.68834965552e-55 	125.09709948
GENERIC_OLIGOUREA_ALA	80 	40 	0 	1.66418652626e-44 	100.804407661
GENERIC_OLIGOUREA_ALA	80 	40 	10 	5.96027774148e-31 	69.5950208019
GENERIC_OLIGOUREA_ALA	80 	40 	20 	6.93164122985e-16 	34.905264873
GENERIC_OLIGOUREA_ALA	80 	40 	30 	2.61827268805e-09 	19.760751016
GENERIC_OLIGOUREA_ALA	80 	40 	40 	3.49052234652e-07 	14.8680442565
GENERIC_OLIGOUREA_ALA	80 	40 	50 	3.10221445211e-06 	12.6833943621
GENERIC_OLIGOUREA_ALA	80 	40 	60 	8.53382730908e-06 	11.671472609
GENERIC_OLIGOUREA_ALA	80 	40 	70 	1.21032803911e-05 	11.3220340354
GENERIC_OLIGOUREA_ALA	80 	40 	80 	1.15646681706e-05 	11.3675559553
GENERIC_OLIGOUREA_ALA	80 	40 	90 	8.55796142517e-06 	11.6686485474
GENERIC_OLIGOUREA_ALA	80 	40 	100 	5.3598294185e-06 	12.1365784083
GENERIC_OLIGOUREA_ALA	80 	40 	110 	3.27285992824e-06 	12.6298463595
GENERIC_OLIGOUREA_ALA	80 	40 	120 	2.43187997631e-06 	12.9268459469
GENERIC_OLIGOUREA_ALA	80 	40 	130 	2.59174506365e-06 	12.8631791394
GENERIC_OLIGOUREA_ALA	80 	40 	140 	3.77502661008e-06 	12.4871031263
GENERIC_OLIGOUREA_ALA	80 	40 	150 	6.09965618586e-06 	12.0072781513
GENERIC_OLIGOUREA_ALA	80 	40 	160 	9.11278673442e-06 	11.6058319951
GENERIC_OLIGOUREA_ALA	80 	40 	170 	1.16978447773e-05 	11.3561059402
GENERIC_OLIGOUREA_ALA	80 	40 	180 	1.2848396153e-05 	11.2622915674
GENERIC_OLIGOUREA_ALA	80 	50 	-180 	1.23963718608e-05 	11.29810672
GENERIC_OLIGOUREA_ALA	80 	50 	-170 	1.17286625337e-05 	11.3534749228
GENERIC_OLIGOUREA_ALA	80 	50 	-160 	9.53911737407e-06 	11.5601095952
GENERIC_OLIGOUREA_ALA	80 	50 	-150 	6.70946050381e-06 	11.911992012
GENERIC_OLIGOUREA_ALA	80 	50 	-140 	4.37602916494e-06 	12.3393688281
GENERIC_OLIGOUREA_ALA	80 	50 	-130 	3.15589278436e-06 	12.6662391276
GENERIC_OLIGOUREA_ALA	80 	50 	-120 	3.08980711436e-06 	12.6874018915
GENERIC_OLIGOUREA_ALA	80 	50 	-110 	4.21986696823e-06 	12.3757069545
GENERIC_OLIGOUREA_ALA	80 	50 	-100 	6.22602734195e-06 	11.9867720944
GENERIC_OLIGOUREA_ALA	80 	50 	-90 	5.61178058119e-06 	12.0906424946
GENERIC_OLIGOUREA_ALA	80 	50 	-80 	8.058111645e-07 	14.0314164091
GENERIC_OLIGOUREA_ALA	80 	50 	-70 	4.03668602518e-10 	21.6304268654
GENERIC_OLIGOUREA_ALA	80 	50 	-60 	2.22824711592e-20 	45.2504866302
GENERIC_OLIGOUREA_ALA	80 	50 	-50 	4.695367842e-36 	81.3464868906
GENERIC_OLIGOUREA_ALA	80 	50 	-40 	2.42558914271e-44 	100.427669651
GENERIC_OLIGOUREA_ALA	80 	50 	-30 	4.58972635279e-46 	104.395093874
GENERIC_OLIGOUREA_ALA	80 	50 	-20 	1.60556983045e-45 	103.142850457
GENERIC_OLIGOUREA_ALA	80 	50 	-10 	4.8741758696e-41 	92.822037775
GENERIC_OLIGOUREA_ALA	80 	50 	0 	1.40735118249e-31 	71.0384285392
GENERIC_OLIGOUREA_ALA	80 	50 	10 	6.00495358026e-19 	41.9565320416
GENERIC_OLIGOUREA_ALA	80 	50 	20 	1.53612763754e-11 	24.8991712943
GENERIC_OLIGOUREA_ALA	80 	50 	30 	6.20255958612e-09 	18.8983037936
GENERIC_OLIGOUREA_ALA	80 	50 	40 	2.09849893587e-07 	15.3768733543
GENERIC_OLIGOUREA_ALA	80 	50 	50 	2.18392492594e-06 	13.0343868752
GENERIC_OLIGOUREA_ALA	80 	50 	60 	7.37688576104e-06 	11.817158992
GENERIC_OLIGOUREA_ALA	80 	50 	70 	1.12860113e-05 	11.3919465372
GENERIC_OLIGOUREA_ALA	80 	50 	80 	1.10178833643e-05 	11.4159908449
GENERIC_OLIGOUREA_ALA	80 	50 	90 	8.2133514417e-06 	11.7097495032
GENERIC_OLIGOUREA_ALA	80 	50 	100 	5.15925329637e-06 	12.1747186989
GENERIC_OLIGOUREA_ALA	80 	50 	110 	3.15554909259e-06 	12.6663480383
GENERIC_OLIGOUREA_ALA	80 	50 	120 	2.34718709318e-06 	12.9622929284
GENERIC_OLIGOUREA_ALA	80 	50 	130 	2.50290257794e-06 	12.8980594684
GENERIC_OLIGOUREA_ALA	80 	50 	140 	3.64632842032e-06 	12.5217898089
GENERIC_OLIGOUREA_ALA	80 	50 	150 	5.89144178154e-06 	12.0420098056
GENERIC_OLIGOUREA_ALA	80 	50 	160 	8.80004559368e-06 	11.6407536554
GENERIC_OLIGOUREA_ALA	80 	50 	170 	1.12927303863e-05 	11.3913513679
GENERIC_OLIGOUREA_ALA	80 	50 	180 	1.23963718514e-05 	11.2981067208
GENERIC_OLIGOUREA_ALA	80 	60 	-180 	1.17962806706e-05 	11.3477262736
GENERIC_OLIGOUREA_ALA	80 	60 	-170 	1.11441314109e-05 	11.4045975295
GENERIC_OLIGOUREA_ALA	80 	60 	-160 	9.04223458699e-06 	11.6136042253
GENERIC_OLIGOUREA_ALA	80 	60 	-150 	6.33761692373e-06 	11.9690077397
GENERIC_OLIGOUREA_ALA	80 	60 	-140 	4.11299932763e-06 	12.4013580322
GENERIC_OLIGOUREA_ALA	80 	60 	-130 	2.94673713243e-06 	12.7348120565
GENERIC_OLIGOUREA_ALA	80 	60 	-120 	2.86792984871e-06 	12.7619200955
GENERIC_OLIGOUREA_ALA	80 	60 	-110 	3.92757628449e-06 	12.4474880438
GENERIC_OLIGOUREA_ALA	80 	60 	-100 	6.05522544873e-06 	12.0145889482
GENERIC_OLIGOUREA_ALA	80 	60 	-90 	6.75098437193e-06 	11.9058222308
GENERIC_OLIGOUREA_ALA	80 	60 	-80 	2.39429405715e-06 	12.9424221275
GENERIC_OLIGOUREA_ALA	80 	60 	-70 	3.43877012907e-08 	17.1855668571
GENERIC_OLIGOUREA_ALA	80 	60 	-60 	5.92969877064e-14 	30.4562178877
GENERIC_OLIGOUREA_ALA	80 	60 	-50 	9.29415681644e-25 	55.3352414215
GENERIC_OLIGOUREA_ALA	80 	60 	-40 	9.05551307073e-32 	71.4793492245
GENERIC_OLIGOUREA_ALA	80 	60 	-30 	7.20328502751e-35 	78.615941079
GENERIC_OLIGOUREA_ALA	80 	60 	-20 	3.01475683569e-34 	77.1843739864
GENERIC_OLIGOUREA_ALA	80 	60 	-10 	4.44952087718e-29 	65.2821712745
GENERIC_OLIGOUREA_ALA	80 	60 	0 	7.41177932034e-20 	44.0486313252
GENERIC_OLIGOUREA_ALA	80 	60 	10 	1.47326937576e-13 	29.5461222126
GENERIC_OLIGOUREA_ALA	80 	60 	20 	7.55071098313e-12 	25.6093793872
GENERIC_OLIGOUREA_ALA	80 	60 	30 	2.79456047825e-10 	21.9981760886
GENERIC_OLIGOUREA_ALA	80 	60 	40 	3.07222036883e-08 	17.2982801966
GENERIC_OLIGOUREA_ALA	80 	60 	50 	1.09038182722e-06 	13.7289826229
GENERIC_OLIGOUREA_ALA	80 	60 	60 	5.96880261615e-06 	12.0289642175
GENERIC_OLIGOUREA_ALA	80 	60 	70 	1.03339233386e-05 	11.4800785465
GENERIC_OLIGOUREA_ALA	80 	60 	80 	1.03839565438e-05 	11.4752485829
GENERIC_OLIGOUREA_ALA	80 	60 	90 	7.79698093452e-06 	11.7617739589
GENERIC_OLIGOUREA_ALA	80 	60 	100 	4.91126610026e-06 	12.2239787878
GENERIC_OLIGOUREA_ALA	80 	60 	110 	3.00894477132e-06 	12.713921115
GENERIC_OLIGOUREA_ALA	80 	60 	120 	2.23996426537e-06 	13.0090506452
GENERIC_OLIGOUREA_ALA	80 	60 	130 	2.38891323783e-06 	12.9446720076
GENERIC_OLIGOUREA_ALA	80 	60 	140 	3.47936655399e-06 	12.5686603055
GENERIC_OLIGOUREA_ALA	80 	60 	150 	5.61902164195e-06 	12.0893529943
GENERIC_OLIGOUREA_ALA	80 	60 	160 	8.38818249521e-06 	11.6886866885
GENERIC_OLIGOUREA_ALA	80 	60 	170 	1.07564735883e-05 	11.4400027904
GENERIC_OLIGOUREA_ALA	80 	60 	180 	1.17962806622e-05 	11.3477262743
GENERIC_OLIGOUREA_ALA	80 	70 	-180 	1.11117908883e-05 	11.4075037712
GENERIC_OLIGOUREA_ALA	80 	70 	-170 	1.0477147832e-05 	11.4663140695
GENERIC_OLIGOUREA_ALA	80 	70 	-160 	8.4765629034e-06 	11.6782055083
GENERIC_OLIGOUREA_ALA	80 	70 	-150 	5.91646603663e-06 	12.0377712406
GENERIC_OLIGOUREA_ALA	80 	70 	-140 	3.81776414496e-06 	12.4758456091
GENERIC_OLIGOUREA_ALA	80 	70 	-130 	2.71499141874e-06 	12.8167217653
GENERIC_OLIGOUREA_ALA	80 	70 	-120 	2.62134280249e-06 	12.8518238514
GENERIC_OLIGOUREA_ALA	80 	70 	-110 	3.59034754376e-06 	12.5372615513
GENERIC_OLIGOUREA_ALA	80 	70 	-100 	5.70588102248e-06 	12.0740131567
GENERIC_OLIGOUREA_ALA	80 	70 	-90 	7.38772610746e-06 	11.8156905689
GENERIC_OLIGOUREA_ALA	80 	70 	-80 	4.56315111012e-06 	12.2974971402
GENERIC_OLIGOUREA_ALA	80 	70 	-70 	4.23886128066e-07 	14.6738009837
GENERIC_OLIGOUREA_ALA	80 	70 	-60 	3.7150526531e-10 	21.7134580788
GENERIC_OLIGOUREA_ALA	80 	70 	-50 	6.10672099986e-17 	37.334556613
GENERIC_OLIGOUREA_ALA	80 	70 	-40 	9.16308266793e-23 	50.744274481
GENERIC_OLIGOUREA_ALA	80 	70 	-30 	7.31689650355e-25 	55.5744410617
GENERIC_OLIGOUREA_ALA	80 	70 	-20 	3.59311064472e-23 	51.6804388367
GENERIC_OLIGOUREA_ALA	80 	70 	-10 	1.08296424956e-17 	39.064244624
GENERIC_OLIGOUREA_ALA	80 	70 	0 	2.63216012995e-14 	31.2683864507
GENERIC_OLIGOUREA_ALA	80 	70 	10 	1.42291354757e-14 	31.8834847383
GENERIC_OLIGOUREA_ALA	80 	70 	20 	2.6514391317e-14 	31.2610887408
GENERIC_OLIGOUREA_ALA	80 	70 	30 	1.59991786129e-12 	27.1610688247
GENERIC_OLIGOUREA_ALA	80 	70 	40 	1.6820825734e-09 	20.2032331842
GENERIC_OLIGOUREA_ALA	80 	70 	50 	5.36398524915e-07 	14.4383884355
GENERIC_OLIGOUREA_ALA	80 	70 	60 	5.03276442756e-06 	12.1995411368
GENERIC_OLIGOUREA_ALA	80 	70 	70 	9.56785197224e-06 	11.557101832
GENERIC_OLIGOUREA_ALA	80 	70 	80 	9.76266357309e-06 	11.5369452877
GENERIC_OLIGOUREA_ALA	80 	70 	90 	7.36220101051e-06 	11.8191516196
GENERIC_OLIGOUREA_ALA	80 	70 	100 	4.64618365657e-06 	12.2794643944
GENERIC_OLIGOUREA_ALA	80 	70 	110 	2.84903985653e-06 	12.7685285129
GENERIC_OLIGOUREA_ALA	80 	70 	120 	2.12134767539e-06 	13.0634589753
GENERIC_OLIGOUREA_ALA	80 	70 	130 	2.2614997112e-06 	12.9994823757
GENERIC_OLIGOUREA_ALA	80 	70 	140 	3.29147532709e-06 	12.624174666
GENERIC_OLIGOUREA_ALA	80 	70 	150 	5.31111021275e-06 	12.145709665
GENERIC_OLIGOUREA_ALA	80 	70 	160 	7.92108790172e-06 	11.7459820002
GENERIC_OLIGOUREA_ALA	80 	70 	170 	1.01464376045e-05 	11.498387889
GENERIC_OLIGOUREA_ALA	80 	70 	180 	1.11117908811e-05 	11.4075037719
GENERIC_OLIGOUREA_ALA	80 	80 	-180 	1.04194759879e-05 	11.471833812
GENERIC_OLIGOUREA_ALA	80 	80 	-170 	9.80156077617e-06 	11.5329689221
GENERIC_OLIGOUREA_ALA	80 	80 	-160 	7.90448735583e-06 	11.74807994
GENERIC_OLIGOUREA_ALA	80 	80 	-150 	5.49210417108e-06 	12.1121991025
GENERIC_OLIGOUREA_ALA	80 	80 	-140 	3.52240324753e-06 	12.5563670605
GENERIC_OLIGOUREA_ALA	80 	80 	-130 	2.48609151389e-06 	12.9047987539
GENERIC_OLIGOUREA_ALA	80 	80 	-120 	2.37954127185e-06 	12.9486028318
GENERIC_OLIGOUREA_ALA	80 	80 	-110 	3.24950781027e-06 	12.6370070161
GENERIC_OLIGOUREA_ALA	80 	80 	-100 	5.26024581703e-06 	12.155332799
GENERIC_OLIGOUREA_ALA	80 	80 	-90 	7.49844204336e-06 	11.8008152866
GENERIC_OLIGOUREA_ALA	80 	80 	-80 	6.59881324049e-06 	11.9286207371
GENERIC_OLIGOUREA_ALA	80 	80 	-70 	2.00997685128e-06 	13.1173873527
GENERIC_OLIGOUREA_ALA	80 	80 	-60 	7.8084830527e-08 	16.3654700304
GENERIC_OLIGOUREA_ALA	80 	80 	-50 	1.97719930309e-10 	22.34416958
GENERIC_OLIGOUREA_ALA	80 	80 	-40 	2.91429818237e-13 	28.8639771789
GENERIC_OLIGOUREA_ALA	80 	80 	-30 	2.70581189577e-14 	31.2407892883
GENERIC_OLIGOUREA_ALA	80 	80 	-20 	1.56432873228e-13 	29.486149402
GENERIC_OLIGOUREA_ALA	80 	80 	-10 	2.5082796991e-13 	29.0140090696
GENERIC_OLIGOUREA_ALA	80 	80 	0 	1.58947817052e-15 	34.0753706272
GENERIC_OLIGOUREA_ALA	80 	80 	10 	6.74716436109e-17 	37.2348242589
GENERIC_OLIGOUREA_ALA	80 	80 	20 	2.1313468225e-16 	36.084607397
GENERIC_OLIGOUREA_ALA	80 	80 	30 	4.54248988019e-14 	30.7227160084
GENERIC_OLIGOUREA_ALA	80 	80 	40 	2.04053156126e-10 	22.3126405868
GENERIC_OLIGOUREA_ALA	80 	80 	50 	4.03746596152e-07 	14.722478393
GENERIC_OLIGOUREA_ALA	80 	80 	60 	4.7843843953e-06 	12.2501531944
GENERIC_OLIGOUREA_ALA	80 	80 	70 	9.08900298472e-06 	11.6084453384
GENERIC_OLIGOUREA_ALA	80 	80 	80 	9.23220873713e-06 	11.5928122383
GENERIC_OLIGOUREA_ALA	80 	80 	90 	6.96319639222e-06 	11.8748719373
GENERIC_OLIGOUREA_ALA	80 	80 	100 	4.39495585569e-06 	12.3350530711
GENERIC_OLIGOUREA_ALA	80 	80 	110 	2.69435971625e-06 	12.8243499639
GENERIC_OLIGOUREA_ALA	80 	80 	120 	2.0047861756e-06 	13.1199731485
GENERIC_OLIGOUREA_ALA	80 	80 	130 	2.13493680452e-06 	13.0570735115
GENERIC_OLIGOUREA_ALA	80 	80 	140 	3.10352962212e-06 	12.6829705064
GENERIC_OLIGOUREA_ALA	80 	80 	150 	5.00173049396e-06 	12.2057266066
GENERIC_OLIGOUREA_ALA	80 	80 	160 	7.45046903716e-06 	11.8072335695
